ticker,date,timestamp,open,high,low,close,volume
MSFT,2024-01-19,2024-01-19T09:00:00,397,397.18,396.17,397.18,3166
MSFT,2024-01-19,2024-01-19T09:05:00,397.18,397.34,397.18,397.34,2090
MSFT,2024-01-19,2024-01-19T09:10:00,397.48,397.99,397.48,397.99,3295
MSFT,2024-01-19,2024-01-19T09:15:00,397.96,398.06,397.95,397.95,3103
MSFT,2024-01-19,2024-01-19T09:20:00,397.87,397.89,397.87,397.89,717
MSFT,2024-01-19,2024-01-19T09:25:00,397.8,397.8,397.76,397.76,2748
MSFT,2024-01-19,2024-01-19T09:30:00,397.4,397.4,397.1,397.1,1248
MSFT,2024-01-19,2024-01-19T09:35:00,397.29,397.35,397.29,397.35,6871
MSFT,2024-01-19,2024-01-19T09:40:00,397.69,397.69,397.69,397.69,734
MSFT,2024-01-19,2024-01-19T09:45:00,397.72,398,397.72,398,5792
MSFT,2024-01-19,2024-01-19T09:50:00,398,398.14,398,398.14,1707
MSFT,2024-01-19,2024-01-19T09:55:00,398.14,398.3,398.14,398.3,1933
MSFT,2024-01-19,2024-01-19T10:00:00,398.36,398.39,398,398,3376
MSFT,2024-01-19,2024-01-19T10:15:00,397.95,398.02,397.9,397.9,3585
MSFT,2024-01-19,2024-01-19T10:20:00,397.98,398.04,397.98,398.04,1170
MSFT,2024-01-19,2024-01-19T10:25:00,398.18,398.31,398.11,398.15,2982
MSFT,2024-01-19,2024-01-19T10:30:00,398.12,398.15,397.91,398.15,2341
MSFT,2024-01-19,2024-01-19T10:35:00,398.44,398.46,398.15,398.15,1752
MSFT,2024-01-19,2024-01-19T10:40:00,398.34,398.34,398.33,398.34,1576
MSFT,2024-01-19,2024-01-19T10:45:00,398.2,398.31,398.2,398.25,1179
MSFT,2024-01-19,2024-01-19T10:50:00,398.3,398.4,398.3,398.4,1405
MSFT,2024-01-19,2024-01-19T11:05:00,397.95,397.95,397.95,397.95,220
MSFT,2024-01-19,2024-01-19T11:10:00,398.1,398.1,398.1,398.1,511
MSFT,2024-01-19,2024-01-19T11:15:00,398,398,397.98,397.98,858
MSFT,2024-01-19,2024-01-19T11:20:00,398.01,398.01,398.01,398.01,1402
MSFT,2024-01-19,2024-01-19T11:25:00,398,398,397.95,397.95,2922
MSFT,2024-01-19,2024-01-19T11:30:00,398,398,398,398,402
MSFT,2024-01-19,2024-01-19T11:35:00,397.95,397.95,397.95,397.95,686
MSFT,2024-01-19,2024-01-19T11:50:00,397.89,397.89,397.89,397.89,733
