ticker,date,timestamp,open,high,low,close,volume
GOOGL,2023-03-10,2023-03-10T09:00:00,92.18,92.36,92.15,92.36,1504
GOOGL,2023-03-10,2023-03-10T09:05:00,92.36,92.36,92.24,92.24,807
GOOGL,2023-03-10,2023-03-10T09:10:00,92.31,92.33,92.31,92.31,1297
GOOGL,2023-03-10,2023-03-10T09:15:00,92.36,92.36,92.35,92.35,495
GOOGL,2023-03-10,2023-03-10T09:20:00,92.27,92.27,92.27,92.27,259
GOOGL,2023-03-10,2023-03-10T09:30:00,92.31,92.34,92.31,92.32,1934
GOOGL,2023-03-10,2023-03-10T09:35:00,92.3,92.3,92,92,3666
GOOGL,2023-03-10,2023-03-10T09:40:00,92.18,92.18,92.12,92.12,285
GOOGL,2023-03-10,2023-03-10T09:45:00,92.02,92.04,92,92,3439
GOOGL,2023-03-10,2023-03-10T09:50:00,92,92.06,92,92.03,954
GOOGL,2023-03-10,2023-03-10T09:55:00,91.99,91.99,91.98,91.98,377
GOOGL,2023-03-10,2023-03-10T10:15:00,92.14,92.16,92.14,92.16,1082
GOOGL,2023-03-10,2023-03-10T10:20:00,92.18,92.2,92.18,92.2,1003
GOOGL,2023-03-10,2023-03-10T10:25:00,92.36,92.38,92.36,92.38,1159
GOOGL,2023-03-10,2023-03-10T10:30:00,92.2,92.2,92.2,92.2,1053
GOOGL,2023-03-10,2023-03-10T10:35:00,92.19,92.19,92.19,92.19,373
GOOGL,2023-03-10,2023-03-10T10:55:00,92.26,92.26,92.25,92.25,783
GOOGL,2023-03-10,2023-03-10T11:00:00,92.26,92.36,92.26,92.36,1573
GOOGL,2023-03-10,2023-03-10T11:15:00,92.22,92.34,92.22,92.34,650
GOOGL,2023-03-10,2023-03-10T11:20:00,92.26,92.29,92.25,92.25,2234
GOOGL,2023-03-10,2023-03-10T11:25:00,92.26,92.34,92.25,92.34,1591
GOOGL,2023-03-10,2023-03-10T11:30:00,92.35,92.42,92.35,92.42,2578
GOOGL,2023-03-10,2023-03-10T11:35:00,92.44,92.7,92.44,92.7,2537
GOOGL,2023-03-10,2023-03-10T11:40:00,92.7,92.84,92.7,92.79,3009
GOOGL,2023-03-10,2023-03-10T11:45:00,92.78,92.78,92.78,92.78,390
GOOGL,2023-03-10,2023-03-10T11:50:00,92.79,92.8,92.79,92.8,1302
GOOGL,2023-03-10,2023-03-10T11:55:00,92.7,92.7,92.7,92.7,310
GOOGL,2023-03-10,2023-03-10T12:00:00,92.69,92.7,92.54,92.54,2145
GOOGL,2023-03-10,2023-03-10T12:05:00,92.54,92.55,92.52,92.52,7754
GOOGL,2023-03-10,2023-03-10T12:10:00,92.5,92.51,92.48,92.5,2943
GOOGL,2023-03-10,2023-03-10T12:15:00,92.45,92.59,92.45,92.45,8263
GOOGL,2023-03-10,2023-03-10T12:20:00,92.45,92.45,92.41,92.45,2641
GOOGL,2023-03-10,2023-03-10T12:25:00,92.46,92.5,92.45,92.5,7831
GOOGL,2023-03-10,2023-03-10T12:30:00,92.33,92.33,92.33,92.33,2222
GOOGL,2023-03-10,2023-03-10T12:35:00,92.31,92.31,92.21,92.21,1430
GOOGL,2023-03-10,2023-03-10T12:40:00,92.26,92.27,92.18,92.27,15942
GOOGL,2023-03-10,2023-03-10T12:45:00,92.27,92.27,92.27,92.27,1372
GOOGL,2023-03-10,2023-03-10T12:50:00,92.25,92.38,92.25,92.38,3915
GOOGL,2023-03-10,2023-03-10T12:55:00,92.26,92.32,92.26,92.28,4206
GOOGL,2023-03-10,2023-03-10T13:00:00,92.61,92.65,91.55,92.37,31171
GOOGL,2023-03-10,2023-03-10T13:05:00,92.35,92.42,92.31,92.31,1783
GOOGL,2023-03-10,2023-03-10T13:10:00,92.28,92.48,92.28,92.36,7634
GOOGL,2023-03-10,2023-03-10T13:15:00,92.38,92.55,92.38,92.5,9357
GOOGL,2023-03-10,2023-03-10T13:20:00,92.5,92.51,92.22,92.35,12387
GOOGL,2023-03-10,2023-03-10T13:25:00,92.35,92.46,92.32,92.3328,10712
GOOGL,2023-03-10,2023-03-10T13:30:00,92.65,93.4,91.75,92.97,71012
GOOGL,2023-03-10,2023-03-10T13:35:00,92.98,93.22,92.69,92.9,52378
GOOGL,2023-03-10,2023-03-10T13:40:00,92.82,93.06,92.78,92.93,14298
GOOGL,2023-03-10,2023-03-10T13:45:00,92.9994,93.2,92.9994,93.15,22146
GOOGL,2023-03-10,2023-03-10T13:50:00,93.01,93.22,92.85,93.16,62682
GOOGL,2023-03-10,2023-03-10T13:55:00,93.12,93.12,92.85,92.85,14093
GOOGL,2023-03-10,2023-03-10T14:00:00,92.89,93.16,92.63,93.1,32380
GOOGL,2023-03-10,2023-03-10T14:05:00,93.05,93.05,92.56,92.81,20377
GOOGL,2023-03-10,2023-03-10T14:10:00,92.82,92.93,92.4,92.4,17738
GOOGL,2023-03-10,2023-03-10T14:15:00,92.46,92.6,92.4,92.4,25531
GOOGL,2023-03-10,2023-03-10T14:20:00,92.43,92.49,92.36,92.46,12428
GOOGL,2023-03-10,2023-03-10T14:25:00,92.43,92.43,92,92.11,40919
