ticker,date,timestamp,open,high,low,close,volume
META,2025-04-04,2025-04-04T08:00:00,527.67,528,526.59,528,6915
META,2025-04-04,2025-04-04T08:05:00,527.78,527.8,526.28,527.3,5848
META,2025-04-04,2025-04-04T08:10:00,527.34,527.34,527,527,991
META,2025-04-04,2025-04-04T08:15:00,526.69,526.69,526.67,526.67,1105
META,2025-04-04,2025-04-04T08:20:00,527.75,528,527.5,528,10748
META,2025-04-04,2025-04-04T08:25:00,529.17,530.95,529.17,530,7091
META,2025-04-04,2025-04-04T08:30:00,529.12,529.12,528.8,528.8,2278
META,2025-04-04,2025-04-04T08:35:00,528.3,528.63,528.3,528.63,1303
META,2025-04-04,2025-04-04T08:40:00,528.32,528.79,527.51,527.51,5265
META,2025-04-04,2025-04-04T08:45:00,527.72,527.72,527.58,527.58,824
META,2025-04-04,2025-04-04T08:50:00,528.13,528.13,528.13,528.13,378
META,2025-04-04,2025-04-04T08:55:00,527.55,527.55,526.99,526.99,2225
META,2025-04-04,2025-04-04T09:05:00,526.12,526.8,526.12,526.8,2592
META,2025-04-04,2025-04-04T09:10:00,526.9,526.9,526.9,526.9,791
META,2025-04-04,2025-04-04T09:15:00,527,527,527,527,554
META,2025-04-04,2025-04-04T09:20:00,527.31,527.31,527.31,527.31,557
META,2025-04-04,2025-04-04T09:25:00,526.26,526.26,525.96,526.1,1521
META,2025-04-04,2025-04-04T09:30:00,525.24,525.24,524.5,525,3622
META,2025-04-04,2025-04-04T09:35:00,525.22,526.07,524.64,524.67,7490
META,2025-04-04,2025-04-04T09:40:00,524.2,524.5,524.2,524.5,1090
META,2025-04-04,2025-04-04T09:45:00,523.44,524.65,523.44,524.65,2624
META,2025-04-04,2025-04-04T09:50:00,524.53,524.53,524.25,524.25,1483
META,2025-04-04,2025-04-04T09:55:00,524.77,524.77,524.6,524.6,1528
META,2025-04-04,2025-04-04T10:00:00,525.06,525.72,525.06,525.72,1627
META,2025-04-04,2025-04-04T10:05:00,525.5,525.5,523.01,523.1,8319
META,2025-04-04,2025-04-04T10:10:00,522.04,522.21,520.11,520.11,15557
META,2025-04-04,2025-04-04T10:15:00,520.1,520.1,515.5,516.74,26088
META,2025-04-04,2025-04-04T10:20:00,516.14,516.14,509.32,511.25,26721
META,2025-04-04,2025-04-04T10:25:00,512.95,513,509.3,509.3,13892
META,2025-04-04,2025-04-04T10:30:00,509.65,513.61,508.02,508.36,31491
META,2025-04-04,2025-04-04T10:35:00,510,510.02,507.99,508.5,25426
META,2025-04-04,2025-04-04T10:40:00,508.51,508.55,506.5,507,18572
META,2025-04-04,2025-04-04T10:45:00,506.14,510.03,505.5,509,25033
META,2025-04-04,2025-04-04T10:50:00,508.5,508.53,503,505.1,25888
META,2025-04-04,2025-04-04T10:55:00,505.1,508.01,503.71,507.36,17981
META,2025-04-04,2025-04-04T11:00:00,508.87,512,508,510.9,36453
META,2025-04-04,2025-04-04T11:05:00,510.74,512,507.67,508.05,26613
META,2025-04-04,2025-04-04T11:10:00,508.4,508.94,507.11,508.8,18184
META,2025-04-04,2025-04-04T11:15:00,508.47,509.51,508,509,12205
META,2025-04-04,2025-04-04T11:20:00,508.8,510,507.3,508.23,29839
META,2025-04-04,2025-04-04T11:25:00,507.6,507.6,504,504.39,32096
META,2025-04-04,2025-04-04T11:30:00,504.04,504.9,501,502.78,49760
META,2025-04-04,2025-04-04T11:35:00,504.1,505.29,503.23,503.25,44208
META,2025-04-04,2025-04-04T11:40:00,503.22,503.22,500.66,500.66,27485
META,2025-04-04,2025-04-04T11:45:00,501.2,505,500.05,505,55987
META,2025-04-04,2025-04-04T11:50:00,505.1,505.79,502.5,503,30988
META,2025-04-04,2025-04-04T11:55:00,504.8,508.25,504.8,507.49,29684
META,2025-04-04,2025-04-04T12:00:00,508.2,530,501,505.84,203448
META,2025-04-04,2025-04-04T12:05:00,505.563,505.563,503,504.5668,18993
META,2025-04-04,2025-04-04T12:10:00,505.2,508.01,504.75,508.01,29215
META,2025-04-04,2025-04-04T12:15:00,508.45,509.95,506.43,506.43,62966
META,2025-04-04,2025-04-04T12:20:00,506.7,507,504,504.23,34421
META,2025-04-04,2025-04-04T12:25:00,504.5,506,504,505.0393,26064
META,2025-04-04,2025-04-04T12:30:00,505.5,509,504.68,508.9668,100810
META,2025-04-04,2025-04-04T12:35:00,508.99,509.33,502.3,503,59666
META,2025-04-04,2025-04-04T12:40:00,502.63,505.65,502,505.4,63850
META,2025-04-04,2025-04-04T12:45:00,505.26,506.33,503.11,504.94,55603
META,2025-04-04,2025-04-04T12:50:00,505.8,509.24,504.74,507.79,99185
META,2025-04-04,2025-04-04T12:55:00,507.79,509.4968,506.35,509.4968,43772
META,2025-04-04,2025-04-04T13:00:00,509.5,514.52,509.5,511.59,74792
META,2025-04-04,2025-04-04T13:05:00,512.5,512.89,509.3,509.82,26142
META,2025-04-04,2025-04-04T13:10:00,509.5,510.99,509,510.06,38762
META,2025-04-04,2025-04-04T13:15:00,510,511.73,509.89,510.82,27797
META,2025-04-04,2025-04-04T13:20:00,510.9808,510.9808,509.01,509.65,11859
META,2025-04-04,2025-04-04T13:25:00,509.2,509.2,504.87,506.37,49464
META,2025-04-04,2025-04-04T13:30:00,506.62,512.4999,502.43,510.2,1994210.0
META,2025-04-04,2025-04-04T13:35:00,510.42,512.83,507,511.17,1122320.0
META,2025-04-04,2025-04-04T13:40:00,511.17,511.75,507.18,508.0927,869810
META,2025-04-04,2025-04-04T13:45:00,508.25,516.0499,507.25,511.365,876273
META,2025-04-04,2025-04-04T13:50:00,511.57,514.9559,510.56,512.0062,626619
META,2025-04-04,2025-04-04T13:55:00,511.98,518,511.33,515.9519,680920
META,2025-04-04,2025-04-04T14:00:00,515.955,517.5496,513,515.25,488943
META,2025-04-04,2025-04-04T14:05:00,515.13,516.32,510,510.28,541848
META,2025-04-04,2025-04-04T14:10:00,510.22,511.16,508.31,510.38,503133
META,2025-04-04,2025-04-04T14:15:00,510.18,511.53,509.3,509.975,365077
META,2025-04-04,2025-04-04T14:20:00,510.1,511.8458,507.5401,508.43,517018
META,2025-04-04,2025-04-04T14:25:00,508.55,510.218,506.63,506.98,475115
META,2025-04-04,2025-04-04T14:30:00,506.99,508.4889,503.16,503.17,663949
META,2025-04-04,2025-04-04T14:35:00,503.17,505.93,503,505.21,487129
META,2025-04-04,2025-04-04T14:40:00,505.1,506.6736,502.5,502.6601,407922
META,2025-04-04,2025-04-04T14:45:00,502.51,502.87,496.71,496.83,833595
META,2025-04-04,2025-04-04T14:50:00,496.83,505.8234,494.2,504.345,824264
META,2025-04-04,2025-04-04T14:55:00,504.15,507.69,503.9,505.79,457172
META,2025-04-04,2025-04-04T15:00:00,505.69,513.6,504.55,512.985,708600
META,2025-04-04,2025-04-04T15:05:00,512.985,513.3075,508.64,510.67,400904
META,2025-04-04,2025-04-04T15:10:00,510.48,515.25,510,513.69,482566
META,2025-04-04,2025-04-04T15:15:00,513.84,515.47,510.69,510.92,441726
META,2025-04-04,2025-04-04T15:20:00,510.95,514.75,510.41,514.235,375871
META,2025-04-04,2025-04-04T15:25:00,514.17,514.175,510.37,510.555,660693
META,2025-04-04,2025-04-04T15:30:00,510.81,513.16,509.98,511,362540
META,2025-04-04,2025-04-04T15:35:00,510.9952,511.85,506.57,507,455356
META,2025-04-04,2025-04-04T15:40:00,507.015,512.02,506.65,510.66,455536
META,2025-04-04,2025-04-04T15:45:00,510.66,513.7,509.23,512.325,322854
META,2025-04-04,2025-04-04T15:50:00,512.325,513.46,509.774,511.1,293739
META,2025-04-04,2025-04-04T15:55:00,510.85,512.6,508.615,508.83,276640
META,2025-04-04,2025-04-04T16:00:00,508.83,511.8536,508.22,510.765,209793
META,2025-04-04,2025-04-04T16:05:00,510.76,513.76,509.95,509.97,248831
META,2025-04-04,2025-04-04T16:10:00,509.97,513.61,509.695,512.55,317426
META,2025-04-04,2025-04-04T16:15:00,512.55,513.2,507.58,507.925,405104
META,2025-04-04,2025-04-04T16:20:00,507.9324,508.43,505.3116,507.115,377676
META,2025-04-04,2025-04-04T16:25:00,507.22,507.6021,505.5,506.055,196947
META,2025-04-04,2025-04-04T16:30:00,506.045,506.88,505,505,249957
META,2025-04-04,2025-04-04T16:35:00,505,510,504.99,509.2501,276087
META,2025-04-04,2025-04-04T16:40:00,509.4397,510.94,507.68,507.88,229074
META,2025-04-04,2025-04-04T16:45:00,507.85,508.6341,506.91,507.802,194857
META,2025-04-04,2025-04-04T16:50:00,507.734,510.26,507.33,508.7501,182447
META,2025-04-04,2025-04-04T16:55:00,508.88,511.51,508.5212,510.69,310329
META,2025-04-04,2025-04-04T17:00:00,510.69,512.5,509.59,511.16,273492
META,2025-04-04,2025-04-04T17:05:00,511.32,511.75,509.2301,509.94,209424
META,2025-04-04,2025-04-04T17:10:00,509.88,510.1688,506.8619,507.2056,297064
META,2025-04-04,2025-04-04T17:15:00,507.2,507.4043,504.76,506.305,238971
META,2025-04-04,2025-04-04T17:20:00,506.41,507.77,506.1079,507.44,176593
META,2025-04-04,2025-04-04T17:25:00,507.53,509.1,507.53,508.1606,148203
META,2025-04-04,2025-04-04T17:30:00,508.14,510.095,506.73,509.42,352158
META,2025-04-04,2025-04-04T17:35:00,509.215,512.29,509,511.21,250507
META,2025-04-04,2025-04-04T17:40:00,511.16,513.14,510.72,511.28,354451
META,2025-04-04,2025-04-04T17:45:00,511.51,514.62,510.82,513.91,300485
META,2025-04-04,2025-04-04T17:50:00,513.98,514.42,512.5143,513.715,186953
META,2025-04-04,2025-04-04T17:55:00,513.61,515.09,512.24,514.88,264391
META,2025-04-04,2025-04-04T18:00:00,514.89,517.21,514.885,515.43,313965
META,2025-04-04,2025-04-04T18:05:00,515.435,515.94,511.04,511.43,277060
META,2025-04-04,2025-04-04T18:10:00,511.43,511.77,509.5,509.685,242725
META,2025-04-04,2025-04-04T18:15:00,509.72,509.76,507,507.545,283744
META,2025-04-04,2025-04-04T18:20:00,507.54,510.205,507.5,508.8368,342097
META,2025-04-04,2025-04-04T18:25:00,508.57,508.91,507.4,507.9,244401
META,2025-04-04,2025-04-04T18:30:00,507.91,508.8,506.57,507.58,230590
META,2025-04-04,2025-04-04T18:35:00,507.57,508.5622,504.88,505.93,305049
META,2025-04-04,2025-04-04T18:40:00,505.9899,507.12,504.57,504.885,289859
META,2025-04-04,2025-04-04T18:45:00,504.83,507.8656,503.75,507.425,280505
META,2025-04-04,2025-04-04T18:50:00,507.4475,509.24,506.45,508.38,222014
META,2025-04-04,2025-04-04T18:55:00,508.28,508.65,506.3908,506.7878,171400
META,2025-04-04,2025-04-04T19:00:00,506.87,508.3482,504.4414,505.5201,266784
META,2025-04-04,2025-04-04T19:05:00,505.52,507.32,504.48,506.9,245273
META,2025-04-04,2025-04-04T19:10:00,506.85,511.1702,506.4071,510.585,304254
META,2025-04-04,2025-04-04T19:15:00,510.57,510.95,508.02,508.96,397455
META,2025-04-04,2025-04-04T19:20:00,508.96,513.7514,508.79,513.425,432200
META,2025-04-04,2025-04-04T19:25:00,513.435,513.87,511,511,339067
META,2025-04-04,2025-04-04T19:30:00,510.63,514.455,510.45,514.205,398748
META,2025-04-04,2025-04-04T19:35:00,514.02,515.1614,512.04,514.02,419568
META,2025-04-04,2025-04-04T19:40:00,514.15,514.77,511.54,513.895,631140
META,2025-04-04,2025-04-04T19:45:00,513.95,515.025,510.5627,511.39,436103
META,2025-04-04,2025-04-04T19:50:00,511.28,511.35,507.16,508.18,614952
META,2025-04-04,2025-04-04T19:55:00,508.18,508.3,504.32,504.75,1508092.0
META,2025-04-04,2025-04-04T20:00:00,504.73,505.5,503.01,503.99,642878
META,2025-04-04,2025-04-04T20:05:00,503.99,505.79,503.99,505.05,51649
META,2025-04-04,2025-04-04T20:10:00,505.17,505.29,503.96,503.96,10352
META,2025-04-04,2025-04-04T20:15:00,504.4,505,503.95,504,6944
META,2025-04-04,2025-04-04T20:20:00,504,504.76,503.0083,503.46,13077
META,2025-04-04,2025-04-04T20:25:00,502.79,504.73,502,502.58,8961
META,2025-04-04,2025-04-04T20:30:00,503,503.99,502.02,503.5,5343
META,2025-04-04,2025-04-04T20:35:00,503.37,504,503.01,504,8000
META,2025-04-04,2025-04-04T20:40:00,503.55,503.55,502.77,502.95,8559
META,2025-04-04,2025-04-04T20:45:00,502.95,504.73,502.5,502.8212,11142
META,2025-04-04,2025-04-04T20:50:00,502.94,503.1,502.75,503.1,10873
META,2025-04-04,2025-04-04T20:55:00,503.48,503.9,503.16,503.16,2869
META,2025-04-04,2025-04-04T21:00:00,503.31,503.8,503.31,503.8,1058
META,2025-04-04,2025-04-04T21:05:00,503.52,503.71,503.52,503.7,4320
META,2025-04-04,2025-04-04T21:10:00,503.59,503.8,503.4,503.8,5950
META,2025-04-04,2025-04-04T21:15:00,503.76,504.38,503.7,503.76,4243
META,2025-04-04,2025-04-04T21:20:00,503.91,503.91,503.46,503.46,1394
META,2025-04-04,2025-04-04T21:25:00,503.5,504.15,503.5,504.15,1842
META,2025-04-04,2025-04-04T21:30:00,504,504.3,503.96,503.96,4211
META,2025-04-04,2025-04-04T21:35:00,503.96,504.7,503.5,503.5,4802
META,2025-04-04,2025-04-04T21:45:00,503.8,503.8,503.1565,503.3,3931
META,2025-04-04,2025-04-04T21:50:00,503.3,504.1,503.3,503.57,3401
META,2025-04-04,2025-04-04T21:55:00,503.65,503.85,503.65,503.65,1196
META,2025-04-04,2025-04-04T22:00:00,504,504,504,504,663
META,2025-04-04,2025-04-04T22:05:00,503.74,504,503.74,504,1519
META,2025-04-04,2025-04-04T22:10:00,503.9,503.9,503.7,503.7,360
META,2025-04-04,2025-04-04T22:15:00,503.5,503.69,503.5,503.5,1136
META,2025-04-04,2025-04-04T22:20:00,503.5,503.57,503.31,503.31,1914
META,2025-04-04,2025-04-04T22:25:00,503.3,503.3,503.1,503.1,1444
META,2025-04-04,2025-04-04T22:30:00,503.471,503.471,503.0184,503.28,1440
META,2025-04-04,2025-04-04T22:35:00,503.4363,503.4363,503.4363,503.4363,195
META,2025-04-04,2025-04-04T22:40:00,502.6175,502.7,502.61,502.6162,714
META,2025-04-04,2025-04-04T22:45:00,502.5,503,502.5,502.5165,1172
META,2025-04-04,2025-04-04T22:50:00,502.1848,502.62,502,502,1759
META,2025-04-04,2025-04-04T22:55:00,502.2,502.2,502.2,502.2,351
META,2025-04-04,2025-04-04T23:00:00,502.3,502.3,502,502,4856
META,2025-04-04,2025-04-04T23:05:00,502,502.4925,502,502.3,3968
META,2025-04-04,2025-04-04T23:10:00,502.5,502.5,502,502,967
META,2025-04-04,2025-04-04T23:15:00,502.1009,502.13,502,502.01,2074
META,2025-04-04,2025-04-04T23:20:00,502,502.17,502,502.1,3408
META,2025-04-04,2025-04-04T23:25:00,502.03,502.1,502,502.1,1595
META,2025-04-04,2025-04-04T23:30:00,502,502.3413,502,502.1691,5646
META,2025-04-04,2025-04-04T23:35:00,502,502.05,502,502,1140
META,2025-04-04,2025-04-04T23:40:00,502,502,500.4936,500.4936,4320
META,2025-04-04,2025-04-04T23:45:00,501,501,500.2,500.3,3374
META,2025-04-04,2025-04-04T23:50:00,500.14,501,500,500.25,7450
META,2025-04-04,2025-04-04T23:55:00,500.02,500.894,500.01,500.15,5344
