ticker,date,timestamp,open,high,low,close,volume
MSFT,2022-11-10,2022-11-10T09:00:00,224.67,224.67,224.67,224.67,229
MSFT,2022-11-10,2022-11-10T09:10:00,224.77,224.77,224.77,224.77,175
MSFT,2022-11-10,2022-11-10T09:15:00,224.71,224.71,224.4,224.4,483
MSFT,2022-11-10,2022-11-10T09:40:00,224.73,224.73,224.73,224.73,163
MSFT,2022-11-10,2022-11-10T09:50:00,224.74,224.74,224.74,224.74,493
MSFT,2022-11-10,2022-11-10T10:00:00,224.43,224.43,224.43,224.43,639
MSFT,2022-11-10,2022-11-10T10:05:00,224.54,224.54,224.54,224.54,388
MSFT,2022-11-10,2022-11-10T10:10:00,224.46,224.46,224.15,224.15,2033
MSFT,2022-11-10,2022-11-10T10:15:00,224.2,224.2,224.1,224.1,1090
MSFT,2022-11-10,2022-11-10T10:25:00,224.02,224.02,224.02,224.02,721
MSFT,2022-11-10,2022-11-10T10:35:00,224.46,224.46,224.46,224.46,308
MSFT,2022-11-10,2022-11-10T10:40:00,224.71,224.71,224.71,224.71,336
MSFT,2022-11-10,2022-11-10T10:50:00,224.61,224.66,224.61,224.66,505
MSFT,2022-11-10,2022-11-10T10:55:00,224.61,225,224.61,225,956
MSFT,2022-11-10,2022-11-10T11:00:00,224.72,224.72,224.72,224.72,100
MSFT,2022-11-10,2022-11-10T11:05:00,224.71,224.71,224.71,224.71,200
MSFT,2022-11-10,2022-11-10T11:25:00,225.51,225.62,225.51,225.62,795
MSFT,2022-11-10,2022-11-10T11:50:00,225.64,225.64,225.64,225.64,605
MSFT,2022-11-10,2022-11-10T11:55:00,225.65,225.65,225.65,225.65,100
MSFT,2022-11-10,2022-11-10T12:00:00,225.7,225.79,225.6,225.6,4728
MSFT,2022-11-10,2022-11-10T12:05:00,225.45,225.51,225.4,225.4,4337
MSFT,2022-11-10,2022-11-10T12:10:00,225.4,225.57,225.35,225.57,10481
MSFT,2022-11-10,2022-11-10T12:20:00,225.59,225.59,225.5,225.5,720
