ticker,date,timestamp,open,high,low,close,volume
AMZN,2023-03-10,2023-03-10T09:00:00,92.06,92.18,91.8,92.18,5296
AMZN,2023-03-10,2023-03-10T09:05:00,92.24,92.25,92.15,92.25,3401
AMZN,2023-03-10,2023-03-10T09:10:00,92.27,92.33,92.27,92.33,1102
AMZN,2023-03-10,2023-03-10T09:15:00,92.31,92.31,92.31,92.31,414
AMZN,2023-03-10,2023-03-10T09:20:00,92.37,92.37,92.33,92.33,690
AMZN,2023-03-10,2023-03-10T09:25:00,92.39,92.44,92.33,92.44,3449
AMZN,2023-03-10,2023-03-10T09:30:00,92.45,92.49,92.42,92.49,2375
AMZN,2023-03-10,2023-03-10T09:35:00,92.49,92.49,92.4,92.4,986
AMZN,2023-03-10,2023-03-10T09:40:00,92.3,92.3,92.29,92.29,359
AMZN,2023-03-10,2023-03-10T09:45:00,92.38,92.38,92.38,92.38,113
AMZN,2023-03-10,2023-03-10T09:50:00,92.33,92.33,92.25,92.25,2017
AMZN,2023-03-10,2023-03-10T09:55:00,92.14,92.25,92.13,92.22,1592
AMZN,2023-03-10,2023-03-10T10:00:00,92.22,92.35,92.22,92.32,1217
AMZN,2023-03-10,2023-03-10T10:05:00,92.38,92.39,92.38,92.38,4485
AMZN,2023-03-10,2023-03-10T10:10:00,92.4,92.42,92.4,92.42,1527
AMZN,2023-03-10,2023-03-10T10:15:00,92.43,92.43,92.43,92.43,983
AMZN,2023-03-10,2023-03-10T10:25:00,92.42,92.5,92.37,92.42,1537
AMZN,2023-03-10,2023-03-10T10:30:00,92.38,92.4,92.38,92.4,739
AMZN,2023-03-10,2023-03-10T10:40:00,92.17,92.3,92.17,92.3,374
AMZN,2023-03-10,2023-03-10T10:45:00,92.31,92.31,92.3,92.3,700
AMZN,2023-03-10,2023-03-10T10:50:00,92.25,92.25,92.25,92.25,472
AMZN,2023-03-10,2023-03-10T10:55:00,92.17,92.17,92.16,92.16,660
AMZN,2023-03-10,2023-03-10T11:00:00,92.16,92.31,92.16,92.25,1483
