ticker,date,timestamp,open,high,low,close,volume
META,2024-11-06,2024-11-06T09:00:00,572.5,572.84,568.15,568.15,16721
META,2024-11-06,2024-11-06T09:05:00,567.68,567.68,561.63,562.99,20203
META,2024-11-06,2024-11-06T09:10:00,563.02,563.8,563.02,563.8,5828
META,2024-11-06,2024-11-06T09:15:00,564.51,567.94,564.51,567.06,8307
META,2024-11-06,2024-11-06T09:20:00,566.29,566.42,566.28,566.42,3130
META,2024-11-06,2024-11-06T09:25:00,566.8,566.89,565.88,566,5254
META,2024-11-06,2024-11-06T09:30:00,566.3,566.78,564.94,566.01,7770
META,2024-11-06,2024-11-06T09:35:00,566,566,564.04,564.04,2547
META,2024-11-06,2024-11-06T09:40:00,564.51,564.69,564,564.69,3794
META,2024-11-06,2024-11-06T09:45:00,564.98,565.18,564.98,565,1128
META,2024-11-06,2024-11-06T09:50:00,565.65,565.65,565.59,565.6,1412
META,2024-11-06,2024-11-06T09:55:00,565.8,566,565.44,566,2015
META,2024-11-06,2024-11-06T10:00:00,565.95,565.95,565.02,565.02,1950
META,2024-11-06,2024-11-06T10:05:00,565,565.11,565,565,3231
META,2024-11-06,2024-11-06T10:10:00,565.42,565.85,565.42,565.8,2043
META,2024-11-06,2024-11-06T10:15:00,565.79,566.2,565.6,565.6,4424
META,2024-11-06,2024-11-06T10:20:00,565,565.49,565,565,3395
META,2024-11-06,2024-11-06T10:25:00,565.1,565.1,565,565,3459
META,2024-11-06,2024-11-06T10:30:00,565,565.19,564.95,565,5694
META,2024-11-06,2024-11-06T10:35:00,565,565,565,565,995
META,2024-11-06,2024-11-06T10:40:00,565,565,562.45,562.45,12205
META,2024-11-06,2024-11-06T10:45:00,562,562.03,561,561,9852
META,2024-11-06,2024-11-06T10:50:00,561,561,560.8,561,6322
META,2024-11-06,2024-11-06T10:55:00,561.02,561.11,559.44,561.11,9881
META,2024-11-06,2024-11-06T11:00:00,561.87,562.79,561.82,562.79,3607
META,2024-11-06,2024-11-06T11:05:00,563.14,563.46,561.89,563.46,4334
META,2024-11-06,2024-11-06T11:10:00,563.45,564,563.45,563.49,4846
META,2024-11-06,2024-11-06T11:15:00,563.44,563.98,563.2,563.9,4819
META,2024-11-06,2024-11-06T11:20:00,563.9,564,563.81,563.81,2205
META,2024-11-06,2024-11-06T11:25:00,563.98,564.02,562.3,562.5,13585
META,2024-11-06,2024-11-06T11:30:00,563.43,563.49,562,562,8686
META,2024-11-06,2024-11-06T11:35:00,561.78,561.78,560.32,561.13,9177
META,2024-11-06,2024-11-06T11:40:00,560.61,561.14,560,560,11605
META,2024-11-06,2024-11-06T11:45:00,560,560.46,559.89,559.89,4809
META,2024-11-06,2024-11-06T11:50:00,560,560.99,560,560.99,4990
META,2024-11-06,2024-11-06T11:55:00,560.63,561.75,560.58,561,8260
META,2024-11-06,2024-11-06T12:00:00,560.71,564.5,560.7,563.88,47641
META,2024-11-06,2024-11-06T12:05:00,563.94,565,563.5,564.97,20512
META,2024-11-06,2024-11-06T12:10:00,564.94,566.18,564.94,566.04,14198
META,2024-11-06,2024-11-06T12:15:00,566.15,569.24,566.15,567.81,22067
META,2024-11-06,2024-11-06T12:20:00,567.7,568,566.25,566.3,9061
META,2024-11-06,2024-11-06T12:25:00,566.26,566.5,565,565.5,15202
META,2024-11-06,2024-11-06T12:30:00,565.15,567.46,565.15,567.46,11048
META,2024-11-06,2024-11-06T12:35:00,567.26,567.35,566,566.6,5731
META,2024-11-06,2024-11-06T12:40:00,567.3,567.96,566.51,566.51,9573
META,2024-11-06,2024-11-06T12:45:00,567.46,568.29,567.2,568.01,12609
META,2024-11-06,2024-11-06T12:50:00,568,568.3,568,568,7331
META,2024-11-06,2024-11-06T12:55:00,567.7,567.89,567.2,567.35,4642
META,2024-11-06,2024-11-06T13:00:00,563.42,573,561.34,568,148344
META,2024-11-06,2024-11-06T13:05:00,568,568,566.77,567,21490
META,2024-11-06,2024-11-06T13:10:00,567,567,565.5991,566.6,38124
META,2024-11-06,2024-11-06T13:15:00,566.8499,567.82,566.7,567.82,17713
META,2024-11-06,2024-11-06T13:20:00,567.67,571.37,567.67,570.37,73719
META,2024-11-06,2024-11-06T13:25:00,570.275,570.275,568.61,568.7,13419
META,2024-11-06,2024-11-06T13:30:00,568.71,568.95,567.99,568.95,7631
META,2024-11-06,2024-11-06T13:35:00,568.5,568.9,568.09,568.9,5967
META,2024-11-06,2024-11-06T13:40:00,568.95,569.02,568.45,568.45,8419
META,2024-11-06,2024-11-06T13:45:00,568.6713,568.6713,568,568.27,8394
META,2024-11-06,2024-11-06T13:50:00,568.49,568.9,568,568.35,12442
META,2024-11-06,2024-11-06T13:55:00,568.14,568.45,568,568,8730
META,2024-11-06,2024-11-06T14:00:00,567.59,567.7029,566.77,566.77,14744
META,2024-11-06,2024-11-06T14:05:00,567.1,567.78,566.65,567.45,10136
META,2024-11-06,2024-11-06T14:10:00,567.35,567.63,565.22,565.22,21061
META,2024-11-06,2024-11-06T14:15:00,565.45,566,563.63,565.24,45301
META,2024-11-06,2024-11-06T14:20:00,565.4,565.4827,563.5,563.8,20752
META,2024-11-06,2024-11-06T14:25:00,564,566.45,562.2538,562.44,62852
META,2024-11-06,2024-11-06T14:30:00,562.75,565.24,555.1679,555.4581,1393346.0
META,2024-11-06,2024-11-06T14:35:00,555.61,561.81,555.51,561.655,900528
META,2024-11-06,2024-11-06T14:40:00,561.655,563.8465,561.55,563.27,556527
META,2024-11-06,2024-11-06T14:45:00,563.4,566.47,561.7906,565.5701,489144
META,2024-11-06,2024-11-06T14:50:00,565.575,565.8169,562.84,563.01,271892
META,2024-11-06,2024-11-06T14:55:00,563.17,563.5,561.17,561.75,346073
META,2024-11-06,2024-11-06T15:00:00,562.34,564.49,561.72,562.42,294974
META,2024-11-06,2024-11-06T15:05:00,562.42,562.59,560.45,562.55,268757
META,2024-11-06,2024-11-06T15:10:00,562.59,563.2986,561.4,562.69,186586
META,2024-11-06,2024-11-06T15:15:00,562.5201,565.12,562.5201,564.61,285554
META,2024-11-06,2024-11-06T15:20:00,564.73,566.5,564.33,566.02,293513
META,2024-11-06,2024-11-06T15:25:00,566.255,571.0632,565.84,571.0469,502615
META,2024-11-06,2024-11-06T15:30:00,570.8658,572.19,570.1,572,329325
META,2024-11-06,2024-11-06T15:35:00,571.89,573,569.3214,569.69,324085
META,2024-11-06,2024-11-06T15:40:00,569.665,570.41,568.37,568.7,152071
META,2024-11-06,2024-11-06T15:45:00,568.43,569.7099,568.17,568.59,171422
META,2024-11-06,2024-11-06T15:50:00,568.78,568.78,565.75,566.2372,207443
META,2024-11-06,2024-11-06T15:55:00,566.0001,567.8,566.0001,566.78,139955
META,2024-11-06,2024-11-06T16:00:00,567.05,567.1964,564.06,564.55,304451
META,2024-11-06,2024-11-06T16:05:00,564.5792,566,564.31,565.66,148117
META,2024-11-06,2024-11-06T16:10:00,565.638,567.5,565.638,567.36,147355
META,2024-11-06,2024-11-06T16:15:00,567.47,567.72,566.51,566.835,107902
META,2024-11-06,2024-11-06T16:20:00,566.81,567.14,566,567,81544
META,2024-11-06,2024-11-06T16:25:00,566.8952,568.2,566.65,566.8152,140535
META,2024-11-06,2024-11-06T16:30:00,566.67,567.24,566.46,566.91,96136
META,2024-11-06,2024-11-06T16:35:00,566.91,568.5,566.91,568.21,103685
META,2024-11-06,2024-11-06T16:40:00,568.27,568.27,567.36,567.5217,76105
META,2024-11-06,2024-11-06T16:45:00,567.495,567.495,565.88,565.98,151069
META,2024-11-06,2024-11-06T16:50:00,565.95,566.76,565.8202,565.935,130269
META,2024-11-06,2024-11-06T16:55:00,565.9625,566.5,565.2,565.4,78967
META,2024-11-06,2024-11-06T17:00:00,565.41,565.75,564.75,565.16,103732
META,2024-11-06,2024-11-06T17:05:00,565.075,566.7299,564.9237,566.6599,110728
META,2024-11-06,2024-11-06T17:10:00,566.5656,566.74,565.3901,565.77,137884
META,2024-11-06,2024-11-06T17:15:00,565.9635,566.44,565.0001,565.5,96071
META,2024-11-06,2024-11-06T17:20:00,565.39,565.62,564.31,564.64,124547
META,2024-11-06,2024-11-06T17:25:00,564.6301,565,564.1301,564.44,104006
META,2024-11-06,2024-11-06T17:30:00,564.29,564.29,562.8,563,182311
META,2024-11-06,2024-11-06T17:35:00,562.99,563.38,562.4001,562.7,128257
META,2024-11-06,2024-11-06T17:40:00,562.765,563.4826,562.4,562.8568,113610
META,2024-11-06,2024-11-06T17:45:00,562.875,563.8899,562.81,563.56,103089
