ticker,date,timestamp,open,high,low,close,volume
SPY,2023-10-25,2023-10-25T08:00:00,422.24,422.24,421.65,421.71,9959
SPY,2023-10-25,2023-10-25T08:05:00,421.69,422.01,421.69,422.01,28534
SPY,2023-10-25,2023-10-25T08:10:00,422.01,422.09,421.95,422,7640
SPY,2023-10-25,2023-10-25T08:15:00,421.94,422.03,421.65,421.65,7042
SPY,2023-10-25,2023-10-25T08:20:00,421.58,421.93,421.54,421.93,6405
SPY,2023-10-25,2023-10-25T08:25:00,421.98,422.29,421.98,422.26,11261
SPY,2023-10-25,2023-10-25T08:30:00,422.37,422.37,422.21,422.33,6636
SPY,2023-10-25,2023-10-25T08:35:00,422.36,422.36,422.14,422.14,4265
SPY,2023-10-25,2023-10-25T08:40:00,422.11,422.39,422.11,422.36,4438
SPY,2023-10-25,2023-10-25T08:45:00,422.39,422.43,422.27,422.27,3862
SPY,2023-10-25,2023-10-25T08:50:00,422.18,422.2,422,422,2555
SPY,2023-10-25,2023-10-25T08:55:00,422.2,422.2,422.2,422.2,353
SPY,2023-10-25,2023-10-25T09:00:00,422.08,422.09,421.93,421.93,3038
SPY,2023-10-25,2023-10-25T09:05:00,421.87,421.87,421.63,421.72,2286
SPY,2023-10-25,2023-10-25T09:10:00,421.73,421.73,421.73,421.73,585
SPY,2023-10-25,2023-10-25T09:20:00,421.83,422,421.83,422,1103
SPY,2023-10-25,2023-10-25T09:25:00,422.2,422.2,422.17,422.17,4270
SPY,2023-10-25,2023-10-25T09:30:00,422.36,422.36,422.26,422.26,3130
SPY,2023-10-25,2023-10-25T09:35:00,422.34,422.34,422.11,422.12,4378
SPY,2023-10-25,2023-10-25T09:40:00,422.11,422.14,421.9,422.01,8940
SPY,2023-10-25,2023-10-25T09:45:00,421.9,421.94,421.69,421.72,9565
SPY,2023-10-25,2023-10-25T09:50:00,421.78,422.1,421.78,422.1,3953
SPY,2023-10-25,2023-10-25T09:55:00,422.14,422.14,421.97,421.97,2662
SPY,2023-10-25,2023-10-25T10:00:00,421.98,421.98,421.97,421.97,1670
SPY,2023-10-25,2023-10-25T10:05:00,421.8,421.8,421.7,421.72,1909
SPY,2023-10-25,2023-10-25T10:10:00,421.54,421.7,421.5,421.7,4578
SPY,2023-10-25,2023-10-25T10:15:00,421.7,421.7,421.7,421.7,465
SPY,2023-10-25,2023-10-25T10:20:00,421.9,422,421.85,422,3291
SPY,2023-10-25,2023-10-25T10:25:00,422.03,422.03,422.03,422.03,460
SPY,2023-10-25,2023-10-25T10:30:00,422.19,422.2,422.15,422.15,5288
SPY,2023-10-25,2023-10-25T10:35:00,422.23,422.28,422.2,422.25,1232
SPY,2023-10-25,2023-10-25T10:40:00,422.24,422.24,422.24,422.24,149
SPY,2023-10-25,2023-10-25T10:45:00,422.34,422.34,422.2,422.22,7439
SPY,2023-10-25,2023-10-25T10:50:00,422.23,422.23,422.14,422.23,3105
SPY,2023-10-25,2023-10-25T10:55:00,422.3,422.33,422.3,422.33,2550
SPY,2023-10-25,2023-10-25T11:00:00,422.35,422.5,422.34,422.46,9442
SPY,2023-10-25,2023-10-25T11:05:00,422.46,422.55,422.44,422.55,6729
SPY,2023-10-25,2023-10-25T11:10:00,422.55,422.64,422.55,422.61,2188
SPY,2023-10-25,2023-10-25T11:15:00,422.6,422.65,422.37,422.38,3982
SPY,2023-10-25,2023-10-25T11:20:00,422.38,422.66,422.37,422.58,3052
SPY,2023-10-25,2023-10-25T11:25:00,422.58,422.7,422.42,422.58,24992
SPY,2023-10-25,2023-10-25T11:30:00,422.51,422.7,422.51,422.7,8708
SPY,2023-10-25,2023-10-25T11:35:00,422.7,422.7,422.6,422.68,6518
SPY,2023-10-25,2023-10-25T11:40:00,422.6,422.61,422.49,422.49,8383
