ticker,date,timestamp,open,high,low,close,volume
SPY,2024-11-06,2024-11-06T09:00:00,583,590,583,589.4,47419
SPY,2024-11-06,2024-11-06T09:05:00,589.05,590.6,589.04,589.23,62286
SPY,2024-11-06,2024-11-06T09:10:00,589.23,589.23,588.79,589.04,25337
SPY,2024-11-06,2024-11-06T09:15:00,589.02,589.06,588.75,588.76,15699
SPY,2024-11-06,2024-11-06T09:20:00,588.64,589.1,588.56,588.95,24419
SPY,2024-11-06,2024-11-06T09:25:00,588.86,588.98,588.78,588.95,15407
SPY,2024-11-06,2024-11-06T09:30:00,589,589.6,588.96,589.34,20137
SPY,2024-11-06,2024-11-06T09:35:00,589.24,589.64,589.01,589.01,15540
SPY,2024-11-06,2024-11-06T09:40:00,589.23,589.79,589.09,589.13,35894
SPY,2024-11-06,2024-11-06T09:45:00,589.11,589.41,589.1,589.31,5612
SPY,2024-11-06,2024-11-06T09:50:00,589.3,590,589.3,589.75,44774
SPY,2024-11-06,2024-11-06T09:55:00,589.57,590.11,589.57,590.11,12696
SPY,2024-11-06,2024-11-06T10:00:00,590.1,590.25,589.96,589.97,9560
SPY,2024-11-06,2024-11-06T10:05:00,589.77,589.77,589.39,589.59,7521
SPY,2024-11-06,2024-11-06T10:10:00,589.54,589.83,589.39,589.52,9301
SPY,2024-11-06,2024-11-06T10:15:00,589.7,589.98,589.7,589.85,10076
SPY,2024-11-06,2024-11-06T10:20:00,589.76,589.92,589.76,589.89,3956
SPY,2024-11-06,2024-11-06T10:25:00,589.79,590.71,589.79,590.01,36803
SPY,2024-11-06,2024-11-06T10:30:00,590.1,590.32,590.1,590.21,8993
SPY,2024-11-06,2024-11-06T10:35:00,590.18,590.2,590.13,590.17,3469
SPY,2024-11-06,2024-11-06T10:40:00,590.05,590.07,589.74,589.88,20152
SPY,2024-11-06,2024-11-06T10:45:00,589.98,590.1,589.85,589.86,10558
SPY,2024-11-06,2024-11-06T10:50:00,589.89,589.94,589.3,589.48,117313
SPY,2024-11-06,2024-11-06T10:55:00,589.41,589.62,589.4,589.53,47582
SPY,2024-11-06,2024-11-06T11:00:00,589.65,589.66,589.22,589.27,40417
SPY,2024-11-06,2024-11-06T11:05:00,589.32,589.54,589.21,589.54,10241
SPY,2024-11-06,2024-11-06T11:10:00,589.58,589.6,589.44,589.6,10516
SPY,2024-11-06,2024-11-06T11:15:00,589.75,589.95,589.7,589.9,10128
SPY,2024-11-06,2024-11-06T11:20:00,589.85,589.99,589.75,589.99,40144
SPY,2024-11-06,2024-11-06T11:25:00,589.99,589.99,589.52,589.63,28616
SPY,2024-11-06,2024-11-06T11:30:00,589.57,589.59,589.29,589.29,30567
SPY,2024-11-06,2024-11-06T11:35:00,589.3,589.48,588.91,588.98,29568
SPY,2024-11-06,2024-11-06T11:40:00,588.8,589.07,588.52,588.65,94458
SPY,2024-11-06,2024-11-06T11:45:00,588.64,588.96,588.55,588.55,42914
SPY,2024-11-06,2024-11-06T11:50:00,588.56,588.57,587.3,587.78,45315
SPY,2024-11-06,2024-11-06T11:55:00,588,588.09,587.65,587.78,27907
SPY,2024-11-06,2024-11-06T12:00:00,587.76,588.6,587.46,588.59,112238
SPY,2024-11-06,2024-11-06T12:05:00,588.55,588.8,588.37,588.77,68269
SPY,2024-11-06,2024-11-06T12:10:00,588.84,589.24,588.79,589.24,52317
SPY,2024-11-06,2024-11-06T12:15:00,589.07,589.79,589.07,589.42,160051
SPY,2024-11-06,2024-11-06T12:20:00,589.42,589.44,588.77,588.8,93461
SPY,2024-11-06,2024-11-06T12:25:00,588.83,589.13,588.77,589,38559
SPY,2024-11-06,2024-11-06T12:30:00,589.05,589.66,588.91,589.64,61518
SPY,2024-11-06,2024-11-06T12:35:00,589.66,589.66,589.39,589.39,50181
SPY,2024-11-06,2024-11-06T12:40:00,589.57,589.8,589.37,589.75,40737
SPY,2024-11-06,2024-11-06T12:45:00,589.74,590.41,589.74,589.88,63553
SPY,2024-11-06,2024-11-06T12:50:00,589.86,589.96,589.68,589.92,38973
SPY,2024-11-06,2024-11-06T12:55:00,589.92,590.08,589.57,589.7,58214
SPY,2024-11-06,2024-11-06T13:00:00,587.65,590.52,582.5,589.26,363847
SPY,2024-11-06,2024-11-06T13:05:00,589.32,589.56,589.2403,589.4298,43716
SPY,2024-11-06,2024-11-06T13:10:00,589.39,589.39,588.9,588.94,50296
SPY,2024-11-06,2024-11-06T13:15:00,588.96,589.45,588.94,589.36,60454
SPY,2024-11-06,2024-11-06T13:20:00,589.3,590.19,589.3,589.68,101588
SPY,2024-11-06,2024-11-06T13:25:00,589.64,589.88,589.4501,589.8,58533
SPY,2024-11-06,2024-11-06T13:30:00,589.74,589.89,589.5,589.71,97953
SPY,2024-11-06,2024-11-06T13:35:00,589.69,589.69,589.25,589.5,30294
SPY,2024-11-06,2024-11-06T13:40:00,589.48,589.5,589.04,589.07,65600
SPY,2024-11-06,2024-11-06T13:45:00,589.06,589.06,588.5203,588.5203,78460
SPY,2024-11-06,2024-11-06T13:50:00,588.53,588.86,588.53,588.82,51013
SPY,2024-11-06,2024-11-06T13:55:00,588.75,589.1,588.55,588.68,67836
SPY,2024-11-06,2024-11-06T14:00:00,588.63,588.65,588,588.0896,90773
SPY,2024-11-06,2024-11-06T14:05:00,588.09,588.67,588.07,588.65,213926
SPY,2024-11-06,2024-11-06T14:10:00,588.65,588.71,588.2,588.51,29551
SPY,2024-11-06,2024-11-06T14:15:00,588.45,588.92,588.45,588.78,72608
SPY,2024-11-06,2024-11-06T14:20:00,588.75,588.79,588.35,588.35,67422
SPY,2024-11-06,2024-11-06T14:25:00,588.31,589.24,588.31,589.23,240852
SPY,2024-11-06,2024-11-06T14:30:00,589.2,589.43,587.77,588.28,3604465.0
